2M14252209-0653543 3641182911732962688 3.71 4506 -0.65  -764.49    15.39    15.94    14.70     0.192  2157  6.14   nan    1.06 0 1
2M14281839+0926259 1176357221291475072 2.87 5106 -1.57  -631.34    14.35    14.74    13.80     0.000  2142  6.68   nan    1.02 0 1
2M14282465+5710569 1610582160129107712 3.38 5409 -2.12  -554.71    15.62    15.93    15.11     0.000  3318  1.88   nan    1.12 0 1
2M14292053+0929377 1176314546496417280 3.29 4443 -0.72  -712.37    11.43    12.02    10.73     0.000  1695 21.63 34.76    1.11 1 1
2M14293567+0755257 1175583096385977344 3.12 4549 -0.06  -466.12    13.62    14.18    12.92     0.000  1970  2.85   nan    0.98 0 1
2M14300912-0536194 3641795060535677312 3.56 4491 -0.26  -708.37    15.17    15.75    14.43     0.165  2053  8.60   nan    1.12 0 1
2M14303447+0955433 1176495175640931456 3.09 4793 -0.60  -407.17    14.59    15.06    13.96     0.000  2671  6.46   nan    1.05 0 1
2M14321303+4536295 1494347975593649920 3.74 4467 -0.26  -733.52     9.91    10.47     9.24     0.000   447 15.72   nan    1.12 0 0
2M14355973+5321429 1606734556626908416 3.47 4534  0.00  -597.64    11.32    11.90    10.62     0.000   405 11.86 17.05    1.19 1 0
2M14362234-7324182 5796406223948496128 3.02 4594 -0.55  -398.80    15.15    15.74    14.34     0.518  2345 15.99   nan    5.61 0 0
2M14414948+4602235 1494038188192623232 3.23 4991 -0.73  -289.61    14.03    14.47    13.43     0.000  1565  1.58   nan    0.99 0 0
2M14433204-7243496 5796822943158110592 3.03 4317 -0.01  -601.25    15.03    15.79    14.18     0.532  6850  2.34   nan    1.06 0 1
2M14453653-0633468 6330842306099176832 2.81 5344 -2.11  -795.11    15.12    15.56    14.50     0.192  5755  1.52   nan    1.05 0 1
2M14454102+3407192 1292848932067458048 3.73 4687 -0.06  -538.39    11.17    11.70    10.53     0.000   285 10.85 20.29    1.25 1 1
2M14464065+5126030 1605536088952594432 3.51 4719 -0.06  -403.74    13.58    14.12    12.88     0.000  1001  8.18   nan    0.96 0 1
2M14484376-0708341 6336564989243777920 3.33 5213 -1.04  -396.77    15.30    15.74    14.70     0.274  2664  2.08   nan    1.05 0 1
2M14485347+4114060 1488971226294695936 3.48 4690 -0.09  -488.99    11.58    12.01    11.01     0.000   366 54.80 82.41    1.06 1 1
2M14490490+4658352 1590228069595387648 3.68 5038 -0.48  -305.62    13.63    14.08    13.03     0.000  1223  5.14   nan    2.70 0 1
2M14495991-0732518 6327486424812626176 2.48 4863 -1.43  -375.23    16.18    16.68    15.53     0.274  4537  1.69   nan    1.05 0 0
2M14501794-0608088 6336779394011298688 2.43 5143 -1.58  -551.34    15.03    15.52    14.39     0.192  5253  1.68   nan    1.13 0 0
2M14513461+1709364 1188218443494278016 3.36 4420 -0.58  -706.66    10.86    11.45    10.15     0.000   831 17.39 23.13    1.20 1 1
2M14531624+3727054 1294431575975997440 2.88 4546 -0.54  -442.70    13.68    14.23    12.99     0.000  3450  9.83   nan    1.01 0 1
2M14553497+3651530 1295137909117684096 2.36 5335 -1.34  -483.65    14.07    14.45    13.52     0.000  8638  1.72   nan    1.05 0 1
2M14572439+4532222 1586668057103084288 3.58 4474  0.11  -609.76    13.56    14.19    12.82     0.000  1290 10.24   nan    1.01 0 1
2M15014777+2110517 1261467701978499712 3.76 4565 -1.08 -1160.75    15.06    15.55    14.41     0.082  2214 14.53   nan    1.05 0 1
2M15021616+2719159 1268693658036616320 3.50 4929 -0.45  -342.75    14.54    15.03    13.90     0.192  2108  3.93   nan    1.22 0 1
2M15024969+3205225 1288686249764587264 3.74 5083 -0.66  -329.52    13.42    13.85    12.83     0.000  1139  1.50   nan    1.23 0 0
2M15025176+2105471 1261280785001985536 3.53 5002 -0.80  -434.79    15.48    15.92    14.88     0.055  2930  8.19   nan    1.08 0 1
2M15031027+2618462 1268024536491723520 3.35 4657 -0.52  -383.56    10.00    10.60     9.30     0.274   746 19.50   nan    0.90 0 1
2M15032713+3242011 1288927936164490368 3.42 4854 -0.29  -332.40    14.10    14.60    13.47     0.000  1330  2.45   nan    1.00 0 0
2M15061530+5348151 1600003793118466176 3.80 4674  0.19  -454.36    11.24    11.74    10.61     0.000   299 11.81  6.48    0.89 1 0
2M15114879+0045148 4419828798523570048 3.27 4733 -0.65  -455.53    12.82    13.33    12.16     0.137  1147  2.30   nan    1.14 0 1
2M15141367+4322259 1393523476585373184 3.64 4833 -0.76  -617.28    14.52 -9999.00 -9999.00 -9999.000 -9999  7.05   nan    2.15 0 0
2M15144461+3016254 1275479122250816896 3.14 4754 -0.25  -300.58    13.11    13.64    12.43     0.110  1436  1.64   nan    1.06 0 0
2M15152452+3343326 1278422240000032384 2.78 4504 -0.44  -376.77    12.23    12.81    11.52     0.000  2365  9.50 13.67    1.05 0 1
2M15161020+0125484 4421428179921654656 2.33 4839 -1.26  -388.04    15.23    15.78    14.55     0.165  6128  2.34   nan    0.96 0 0
2M15165442+4350495 1395014384288707072 3.59 4601 -0.87  -772.72    13.37    13.86    12.73     0.082  1008 10.41   nan    1.02 0 0
2M15173828+0114443 4420659513918203008 3.28 4887 -0.63  -383.44    14.73    15.22    14.09     0.165  3703  1.52   nan    1.06 0 0
2M15175089+0002065 4418827010287235072 3.01 4418 -0.67  -696.12    14.28    14.89    13.55     0.192  2733  9.64   nan    1.02 0 1
2M15175526+0207249 4421527239047615616 2.31 4995 -1.13  -325.80    14.28    14.79    13.61     0.137  6978  2.07   nan    1.05 0 1
2M15180278+0030341 4419059350837947392 3.31 4831 -0.41  -367.71    14.82    15.32    14.17     0.219  3239  3.57   nan    1.02 0 1
2M15180456+0205441 4421526345694409088 2.59 5190 -1.06  -396.07    14.55    15.04    13.89     0.110  5935  3.69   nan    0.98 0 1
2M15181106+0210161 4421621384733858560 2.58 5153 -1.09  -340.58    14.95    15.42    14.31     0.110  5803  1.86   nan    0.97 0 1
2M15182001+0157421 4421477142548956288 2.33 4950 -1.23  -343.11    14.75    15.23    14.11     0.192  7044  1.54   nan    1.02 0 0
2M15182210+0208251 4421620285222204800 2.60 5103 -1.13  -319.55    18.39 -9999.00 -9999.00 -9999.000 -9999  1.84   nan    1.11 0 0
2M15182373+0202043 4421478134688349056 2.40 5017 -1.17  -322.05    14.74    15.21    14.08     0.247  4626  3.11   nan    1.01 0 0
2M15182431+0200557 4421477962885460864 2.71 5197 -1.10  -415.64    15.06    15.49    14.42     0.247  7485  2.11   nan    1.13 0 0
2M15182603+0203404 4421572761408105600 2.37 4984 -1.20  -322.50    14.76    15.21    14.08     0.302  7176  2.19   nan    1.25 0 1
2M15182784+0209431 4421620697539071488 2.40 5017 -1.16  -321.88    14.95    15.42    14.31     0.247  5564  1.51   nan    0.98 0 0
2M15182945+0204576 4421572967566553856 2.48 5157 -1.14  -463.24    14.74    14.93    13.89     0.302  6502  1.67   nan    1.34 0 0
2M15183000+0210466 4421621041136461568 2.47 5083 -1.15  -458.92    15.14    15.60    14.51     0.247  6161  3.39   nan    1.00 0 0
2M15183060+0204166 4421572800063597312 2.34 5022 -1.13  -352.63    14.44    14.81    13.70     0.302  3455  1.92   nan    2.34 0 1
2M15183689+3029595 1275541725693508352 2.39 5129 -1.80  -443.64    13.27    13.71    12.67     0.082  5279  1.53   nan    0.98 0 0
2M15183902+0206511 4421573414243296896 2.34 4963 -1.20  -393.30    14.74    15.21    14.07     0.247  8777  2.80   nan    1.10 0 0
2M15184330+0159322 4421474599928306048 1.89 4884 -1.29  -312.93    14.73    15.21    14.08     0.192  6391  1.58   nan    1.01 0 0
2M15184579+0201169 4421568676894741504 2.10 5071 -1.11  -370.65    14.56    15.04    13.90     0.329  5043  1.56   nan    1.01 0 0
2M15185373+0212525 4421575892440226560 2.70 5229 -1.12  -532.14    15.43    15.88    14.80     0.192  6865  0.00   nan    1.00 0 0
2M15185410+3501008 1290895202983717248 2.37 5046 -1.53  -455.26    13.52    13.95    12.93     0.000  3968  2.12   nan    0.99 0 0
2M15191247+0204421 4421570601040084864 2.60 5138 -1.20  -406.28    15.30    15.75    14.68     0.000  4790  2.26   nan    0.98 0 0
2M15192502-4205127 6004032850078327168 3.06 4361 -0.88  -712.97    15.47    16.13    14.66     0.530  6905 16.83   nan    1.06 0 1
2M15193425+0212263 4421578057103918848 2.68 5222 -1.16  -469.42    15.22    15.68    14.60     0.219  6960  1.82   nan    1.14 0 0
2M15194632+2915236 1272125749225376000 3.35 5195 -0.62  -652.56    13.16    13.64    12.53     0.082  1545  2.68   nan    1.03 0 0
2M15195545+0134566 4420697451364632576 2.87 5187 -1.19  -341.96    13.80    14.21    13.23     0.055  3229  1.67   nan    1.15 0 0
2M15220451-5009411 5890073830004327040 3.00 4298 -0.23  -623.07    16.17    17.28    15.11     1.574  4445 13.52   nan    1.00 0 1
2M15220704-0054481 4415658969394677248 3.08 4465  0.25  -406.47    11.50    12.18    10.72     0.329   745  6.38   nan    1.14 1 1
2M15221390-0117550 4415354718206741888 3.70 4876 -0.61  -370.50    14.02    14.56    13.32     0.494  1726  1.72   nan    5.13 0 0
2M15222463+3545409 1387109926476905600 3.60 4399 -0.70  -844.22    14.83    15.35    14.16     0.110  1492  6.57   nan    0.96 0 0
2M15230542+4351136 1394307948067638912 2.84 4582 -0.62  -418.46    12.38    12.93    11.70     0.000  1743  8.28 14.29    1.09 1 1
2M15235205+3727005 1387354052418624256 3.33 4703 -0.02  -372.53    12.63    13.18    11.96     0.137   890  2.93   nan    1.07 1 1
2M15251371+3647577 1387270008498504832 2.56 4788 -0.56  -305.30    13.92    14.42    13.28     0.000  4857  1.69   nan    1.00 0 1
2M15264632+0651079 1162596901989703296 2.99 4456 -0.62  -511.89    13.38    13.99    12.63     0.192  3238 16.64   nan    1.10 0 1
2M15290903+3906113 1388106599407574400 3.44 4782 -0.11  -327.12    15.00    15.52    14.33     0.000  2915  1.83   nan    2.72 0 1
2M15351497+3007390 1273209867689155584 3.76 5128 -0.28  -366.40    13.28    13.73    12.68     0.082   799  1.64   nan    0.96 0 1
2M15360563+4200228 1390316239822643328 2.86 4558 -0.32  -422.56    11.51    12.10    10.81     0.192  1163  6.63 10.18    0.99 1 1
2M15392086+4745238 1401159589135954432 3.67 4301 -0.10  -819.98    10.79    11.42    10.05     0.000   307 12.84 12.63    1.09 1 0
2M15393148+2902081 1272856855736663040 3.13 4772 -0.35  -294.36    10.57    11.11     9.91     0.137   717 12.42 12.56    1.09 1 1
2M15395685-5523118 5885095000812323840 3.41 4869 -0.52  -427.09    16.44    17.74    15.31    19.088  1087 11.75   nan    1.03 0 1
2M15404280-5519400 5885117300273722496 2.34 4392 -0.51  -298.26    21.16 -9999.00 -9999.00 -9999.000 -9999  8.48   nan     nan 0 1
2M15414279+4519228 1397682658490925312 2.66 4542 -0.71  -426.47    13.21    13.76    12.52     0.000  3132 10.09   nan    1.02 0 1
2M15421591+4212126 1390190345741510272 2.86 4631 -0.59  -387.21    12.95    13.49    12.27     0.000  1940  5.49   nan    1.21 1 0
2M15480541+2457135 1219751096950790272 3.07 4574 -0.68  -635.42    13.26    13.79    12.58     0.165  1990  9.39   nan    0.98 0 0
2M15483385+2825026 1224574139065733120 3.33 4403 -0.44  -823.12    13.16    13.66    12.51     0.055  1100 12.70   nan    1.01 0 1
2M15490280+2650095 1223394706686358656 3.40 4488 -0.50  -670.26    13.22    13.81    12.51     0.137  2570 20.03   nan    1.36 0 0
2M15511812+2417114 1219466117280790272 3.16 4431  0.21  -485.73    11.90    12.57    11.14     0.165   897  5.69  7.34    1.44 1 0
2M15515729-3517144 6011637278652314368 3.82 4991 -0.21  -299.52    14.58    15.28    13.78     1.352   998  1.64   nan    1.04 0 0
2M15534566+2531177 1220198392024124416 3.44 4936 -0.53  -301.51    13.52    14.00    12.89     0.165   932  1.65   nan    1.08 0 0
2M15545645+2237356 1218302456020807296 3.69 4827  0.09  -346.93    13.57    14.14    12.87     0.192   984  1.56   nan    0.97 0 0
2M15551574+2650251 1220435817817022720 3.61 4949 -0.43  -346.77    14.97    15.47    14.33     0.165  2338  1.59   nan    1.06 0 1
2M15571233-2026484 6246926273001375104 2.75 4649 -0.63  -297.82    14.19    14.88    13.38     0.686  3422  7.14   nan    1.04 0 0
2M15582532+2246161 1218275964662599168 3.45 4892 -0.26  -298.72    12.64    13.16    11.98     0.192   859  1.61   nan    1.27 0 0
2M15594393+2742296 1316581065919736576 3.80 4880 -2.40 -1503.25    17.39    16.96    15.43 -9999.000 -9999  2.20   nan    2.48 0 1
2M16003004+2616509 1316200428737604864 3.06 4635 -0.60  -463.77    12.95    13.53    12.25     0.192  2974 16.40 16.94    0.87 1 0
2M16003799+4724117 1398884081103135744 3.10 4649 -0.15  -287.75    10.23    10.82     9.53     0.192   853 14.20 13.63    0.98 0 0
2M16004908+4647072 1398717333292238848 3.56 4577 -0.48  -801.70    10.48    10.98     9.84     0.137   266  7.37 14.22    0.96 1 0
2M16005808-2548281 6235438747316749440 2.79 4494 -0.69  -550.50    13.04    13.67    12.30     0.219  2075 10.79   nan    0.97 1 0
2M16011779-2628281 6043214668488358528 3.34 4876 -0.42  -304.68    14.33    14.90    13.62     0.521  1983  5.05   nan    1.00 0 0
2M16014283-2612427 6043260092063119744 3.03 4656 -0.46  -332.17    11.80    12.41    11.08     0.411  1449 16.60 15.20    1.32 0 0
2M16015822-2008121 6247090512554207744 3.73 4552 -0.23  -716.35    10.08    10.67     9.37     0.768   151 53.99   nan    8.80 1 1
2M16022057-3643243 6010633218382775936 2.31 4696 -1.70  -476.18    15.38    16.23    14.46     1.316  8099  0.00   nan    1.05 0 0
2M16022916-3646339 6010630641402359424 3.75 4762 -0.20  -477.63    15.25    16.08    14.34     1.316  1248 11.82   nan    1.02 0 0
2M16030666-3634219 6010657304560067584 2.38 4798 -0.88  -366.52    15.55    16.44    14.62     1.297  6678  1.94   nan    0.99 0 0
2M16035235-1115563 4343082680746594560 3.21 4490 -0.07  -550.66    14.07    14.80    13.22     0.850  1621  2.84   nan    1.05 0 1
2M16035902+0703353 4450902341452467712 2.68 5172 -1.34  -404.78    14.09    14.55    13.48     0.137  3510  1.76   nan    1.09 0 0
2M16044332+2958237 1320293459554397440 3.79 4997 -0.07  -289.78    12.23    12.71    11.60     0.165   655  3.01  7.73    0.97 0 0
2M16050185+2833060 1317078594930849920 3.79 4462 -0.38  -908.97    13.24    13.77    12.55     0.110   562 38.65   nan    1.22 0 0
2M16050718+2653310 1316331064462927104 3.67 5066 -0.57  -330.85    12.93    13.37    12.33     0.192   702  4.21   nan    1.17 0 1
2M16051430+2801104 1316835637220915840 3.27 4982 -0.13  -317.04    11.97    12.46    11.35     0.110   671  1.74 10.76    1.04 0 0
2M16052028+2959488 1320316278715947392 2.93 4593 -0.23  -405.97    10.77    11.37    10.06     0.165  1017  8.23  9.78    1.34 1 0
2M16061204+2923533 1317259773831154432 3.03 4575 -0.61  -489.27    12.76    13.33    12.05     0.137  2124 12.91 16.32    1.05 1 0
2M16061717-0958519 4343685114341105280 2.88 4427 -0.32  -477.46    15.07    15.86    14.19     0.932  4191  9.55   nan    1.03 0 1
2M16074205+2237256 1206459272680559616 2.97 5166 -1.46  -377.77    15.09    15.49    14.50     0.274  3269  6.73   nan    1.01 0 1
2M16080461-2243382 6242465623047107712 3.60 5003 -0.37  -361.74    14.11    14.69    13.40     0.658  1233  1.78   nan    1.02 0 0
2M16082141-2048351 6243907598186497152 3.63 4530  0.10  -787.61    13.52    14.17    12.75     0.686   688 51.74   nan    1.08 0 0
2M16082403+2706064 1315971489800637952 3.40 4816 -0.10  -300.44    10.88    11.42    10.21     0.219   411  4.91  7.44    1.55 1 1
2M16083591+2432429 1303026080414124928 2.47 5142 -1.88  -501.09    13.52    13.96    12.90     0.219  3309 15.99   nan    0.97 0 0
2M16084351-3745249 5998298347194076160 3.55 4538 -0.02  -636.80    15.64    16.57    14.67     2.175  1252 31.41   nan    1.02 0 1
2M16085262+2219333 1205662813945088896 2.94 5310 -1.60  -442.31    14.85    15.28    14.23     0.329  2642  1.68   nan    1.00 0 0
2M16090770+5056277 1400599594120216320 2.89 5174 -1.87  -445.17    14.68    15.05    14.14     0.110  2752 15.01   nan    1.00 0 0
2M16093614-3149489 6036671199920296576 3.12 4431  0.30  -442.35    14.07    14.88    13.20     0.576  1997  6.87   nan    0.99 0 0
2M16095051-2539394 6043534179692099584 2.78 5039 -1.01  -497.57    13.19    13.75    12.48     0.548  1676  1.76   nan    0.94 0 0
2M16095426-6001135 5834437613956095872 2.96 4255  0.10  -512.71    15.68    16.50    14.78     0.805  8307 11.11   nan    0.99 0 1
2M16101013+2902159 1317013758104341760 3.38 4868 -0.35  -399.43    12.90    13.37    12.28     0.137   892  5.17   nan    0.94 0 0
2M16101553-2417214 6049867744624882432 2.44 4884 -0.75  -381.83    14.25    14.82    13.53     0.576  6957  1.66   nan    1.07 0 0
2M16102788+5113112 1424635433699569152 2.97 4828 -0.61  -305.41    14.04    14.52    13.40     0.137  2046  1.72   nan    1.30 0 0
2M16105540-1928057 6245706227410876800 2.95 4619 -0.63  -374.71    13.24    13.94    12.43     0.658  2798 12.63   nan    1.03 0 0
2M16111096-3832447 5997447771869591168 3.10 4614 -0.79  -729.71    16.48    17.20    15.05 -9999.000 -9999 12.84   nan    1.55 0 1
2M16111621-1811335 6248941540374254848 3.02 4561 -0.90  -672.36    13.22    13.90    12.41     0.576  2228 14.88   nan    1.11 0 0
2M16122740-1955452 6245489962918098816 3.04 4547 -0.05  -527.15    12.04    12.82    11.19     0.686   815  5.44  6.79    1.26 1 0
2M16124569-3238596 6035813477768800128 3.17 4347 -0.28  -667.77    12.74    13.48    11.91     0.805  1417 17.29 13.02    1.09 1 0
2M16130705-5922170 5834572643367655552 2.46 4349 -0.04  -301.60    14.38    15.17    13.50     0.778  4024  7.13   nan    0.97 0 0
2M16132502+2241142 1205756959628492032 3.22 4520 -0.48  -661.08    12.62    13.22    11.89     0.329  1242  8.36 27.91    1.02 1 1
2M16133402+3255124 1322793993810426880 3.14 4445  0.01  -502.42    12.41    13.01    11.68     0.137   983  5.01 10.42    1.05 1 1
2M16140350+2258046 1205815749140900992 3.48 5500 -1.31  -570.80    15.36    15.76    14.79     0.274  2226  1.69   nan    0.96 0 0
2M16141359+2342493 1302679287574489856 2.73 5106 -1.56  -695.47    12.90    13.34    12.28     0.247  1882  1.53   nan    1.29 0 0
2M16142790-3200515 6035871477008375424 3.27 4556 -0.71  -653.53    15.25    15.97    14.42     0.840  1942 10.07   nan    1.00 0 1
2M16154102+3948091 1380654796789947520 3.13 4447  0.21  -419.30    13.05    13.68    12.31     0.110  1314  5.88   nan    0.99 0 1
2M16154389-2526114 6048753080350521216 3.24 4312 -0.52  -812.24    14.97    15.76    14.08     1.316  1571 13.95   nan    0.99 0 0
2M16163940+2330588 1301936223872079360 2.46 5143 -1.70  -781.08    15.34    15.79    14.72     0.247  5690  6.65   nan    0.93 0 0
2M16184524-2234585 6050552568568029440 3.35 4597 -0.35  -634.50    13.44    14.08    12.67     0.603  1039  1.62   nan    1.07 0 0
2M16194724+3924508 1380408677983858432 3.53 4762 -2.21 -1370.31    13.48    13.80    12.97 -9999.000 -9999  0.00   nan   45.09 0 0
2M16205657+2121449 1202366439429180288 2.88 4470 -0.65  -532.95    12.34    12.91    11.63     0.247  1860 10.49 13.41    0.98 1 1
2M16211613+2850252 1317555435083537664 2.48 4705 -0.59  -398.55    12.51    13.05    11.83     0.165  1921  1.61  8.67    0.96 0 0
2M16213552-2641324 6045377506634528128 2.84 5063 -1.02  -371.79    14.55    15.38    13.64     1.673  1630  1.52   nan    1.03 0 1
2M16215190-2617091 6048489472438681728 2.82 5058 -1.01  -408.18    14.26    15.04    13.38     1.508  1768  2.38   nan    1.01 0 1
2M16220186+2409324 1302387951352925568 2.75 4589 -0.75  -383.75    12.18    12.78    11.45     0.192  2113 11.63 13.81    1.39 1 1
2M16221250-2629173 6045475333120344448 2.99 5107 -0.99  -537.13    14.66    15.41    13.80     1.371  2049  3.02   nan    1.09 0 1
2M16221312-2655237 6045359089814765568 3.52 4552 -0.10  -658.46    11.47    12.27    10.61     1.261   305 10.64   nan    1.66 1 0
2M16221619-2636115 6045473374615217792 2.48 4890 -0.97  -386.93    13.13    13.94    12.25     1.453  2050  1.52   nan    1.07 0 0
2M16223479-2627131 6045480487081506560 3.76 4766 -0.59  -683.42    14.84    15.57    13.99     1.481  1106 15.05   nan    1.02 0 1
2M16224384-2631229 6045476982388099584 2.68 4987 -0.96  -440.46    13.55    14.35    12.66     1.481  1759  1.70   nan    1.05 0 0
2M16224756-2635016 6045470041720576896 2.46 4835 -0.96  -477.83    13.02    13.90    12.09     1.563  2037  1.51   nan    1.00 0 0
2M16224837-2635094 6045470041720575616 2.67 4997 -0.98  -379.59    13.84    14.64    12.95     1.563  1913  1.70   nan    1.09 0 0
2M16224901-2629337 6045477188546554368 3.10 5131 -0.97  -558.56    14.53    15.29    13.66     1.645  1839  1.52   nan    0.99 0 0
2M16225135-2640217 6045457328616272896 2.71 4930 -1.01  -375.16    13.59    14.40    12.70     1.398  1674  1.68   nan    1.07 0 0
2M16225270-2634337 6045475848516564096 2.85 5076 -1.01  -524.24    14.49    15.23    13.63     1.453  1854  1.52   nan    0.97 0 1
2M16225536-2618213 6045484301012513024 3.03 5089 -1.04  -512.40    14.68    15.36    13.86     1.234  1876  1.68   nan    1.07 0 1
2M16225737-2642582 6045456263464358144 3.03 5145 -0.97  -427.30    14.56    15.29    13.71     1.398  1967  1.51   nan    1.09 0 1
2M16230273-2635364 6045463856967250816 2.76 4989 -0.96  -523.76    13.50    14.26    12.64     1.453  1939  1.78   nan    1.07 0 0
2M16230364-2630585 6045476501351679488 3.28 5228 -0.99  -711.89    14.92    15.64    14.07     1.536  2070  1.80   nan    1.04 0 0
2M16230368-2634550 6045475711077568256 2.70 4961 -0.97  -356.93    13.26    13.79    12.24     1.453   949  1.64   nan    1.12 0 0
2M16230905-2629405 6045476638790652032 3.17 5171 -0.97  -298.66    14.26    14.97    13.44     1.316  1865  4.50   nan    1.06 0 0
2M16231122-2640444 6045456778860434432 2.99 5064 -1.04  -458.18    14.49    15.20    13.67     1.344  1833  1.51   nan    0.97 0 1
2M16231153-2626407 6045479078332149632 2.63 4929 -0.99  -422.65    13.37    14.16    12.48     1.453  1848  1.51   nan    1.04 0 0
2M16231194-2644369 6045453308526829696 2.85 5058 -1.00  -348.19    13.90    14.61    13.07     1.316  1896  1.51   nan    1.04 0 1
2M16231206-2629436 6045478047540140544 2.79 4978 -1.02  -343.07    13.86    14.59    13.01     1.316  1831  1.52   nan    1.07 0 1
2M16231545-2638471 6045462688735810688 2.92 5088 -1.02  -486.46    14.13    14.83    13.31     1.344  1904  2.92   nan    1.06 0 1
2M16231682-2641248 6045456503982565120 3.06 5119 -1.01  -501.89    14.78    15.45    13.97     1.261  1868  1.51   nan    0.96 0 1
2M16231753-2637416 6045462860534542336 3.11 5114 -1.00  -449.25    14.31    15.01    13.49     1.344  2062  1.51   nan    1.02 0 0
2M16232114-2631377 6045466021630844928 2.39 4866 -0.97  -359.76    12.86    13.64    11.98     1.453  1724  1.54   nan    1.08 0 0
2M16232115-2630440 6045477807021629184 2.71 4978 -0.96  -370.79    13.34    14.10    12.48     1.453  1955  1.64   nan    1.07 0 0
2M16232141-2628335 6045478184978847616 2.83 5033 -0.99  -490.50    13.85    14.59    13.00     1.426  1904  1.68   nan    1.06 0 1
2M16232169-2626468 6045478666015246592 2.48 4895 -1.01  -473.15    13.05    13.83    12.18     1.398  1860  1.51  5.27    1.08 0 0
2M16232195-2630320 6045477807021629952 2.57 4889 -0.99  -436.82    13.15    13.90    12.28     1.453  1873  1.53   nan    1.03 0 0
2M16232488-2631474 6045465948606052352 2.31 4817 -0.97  -430.29    16.30 -9999.00 -9999.00 -9999.000 -9999  1.72   nan    1.22 0 0
2M16232499-2629249 6045477910100872576 2.65 4970 -0.97  -330.33    13.23    13.99    12.37     1.426  2854  1.90   nan    4.24 0 0
2M16232508-2629530 6045477910100852992 2.78 5028 -0.94  -515.10    13.53    14.28    12.68     1.426  1856  1.78   nan    1.14 0 0
2M16232674-2632388 6045465746752802944 2.39 4828 -0.98  -447.39    12.75    13.56    11.86     1.453  1914  1.73   nan    1.04 0 0
2M16232739-2140278 6052157237068103936 3.46 4854 -0.39  -330.15    13.14    13.86    12.32     0.987   687  2.09   nan    1.04 0 1
2M16232776-2638156 6045462997973396864 3.23 5174 -0.96  -521.65    14.56    15.26    13.75     1.261  1915  1.55   nan    0.99 0 0
2M16232827-2634278 6045463444650192256 2.92 5064 -0.99  -396.00    14.19    14.93    13.34     1.398  2045  1.57   nan    1.03 0 1
2M16232938-2626276 6045478730423545984 2.74 5005 -1.04  -368.14    13.98    14.69    13.12     1.398  1784  3.53   nan    1.06 0 0
2M16232945-4101008 5993108686672931200 2.90 4427 -0.25  -478.74    17.09    18.64    15.86     3.777  5565 10.88   nan    0.98 0 1
2M16233103+5147296 1424852346727465600 3.63 4621  0.21  -529.89    13.36    13.92    12.65     0.137   766 13.26   nan    1.00 0 1
2M16233337-2633148 6045464956478709120 2.58 4924 -0.99  -389.90    13.10    13.89    12.22     1.453  1941  1.52   nan    1.42 0 0
2M16233391-2629315 6045466502667187456 2.81 5014 -0.97  -493.63    13.69    14.25    12.74     1.426  2335  1.58   nan    1.22 0 0
2M16233592-2633344 6045464952173727104 2.59 4936 -0.97  -487.38    13.15    13.93    12.24     1.536  2266  1.51   nan    1.10 0 0
2M16233658-2632294 6045465055252946560 2.62 4924 -0.98  -460.41    13.02    13.77    12.15     1.536  2243  1.54   nan    1.11 0 0
2M16233825-2635551 6045464578521392896 2.53 4872 -1.00  -434.21    13.16    13.95    12.27     1.371  1894  1.61   nan    1.07 0 1
2M16233860-2629159 6045466532721860224 2.36 4836 -0.99  -430.99    12.70    13.48    11.82     1.398  1890  1.51   nan    1.05 0 0
2M16233885-2625427 6045501961918453504 2.34 4830 -0.98  -466.00    12.56    13.35    11.68     1.316  1868  1.52  7.52    1.04 0 0
2M16234091-2630093 6045466326563296768 2.65 4928 -0.99  -418.87    13.08    13.82    12.23     1.536  1888  1.57   nan    1.06 0 0
2M16234308-2628074 6045466674465880064 2.57 4956 -0.94  -408.53    13.06    13.80    12.21     1.398  1760  1.64   nan    1.07 0 0
2M16234351-2625375 6045501996278180992 2.78 4989 -1.00  -438.52    13.70    14.43    12.86     1.316  1909  1.65   nan    1.05 0 0
2M16234414-2639293 6045459768157880192 2.95 5083 -1.01  -592.37    13.92    14.63    13.09     1.344  1867  1.50   nan    1.09 0 1
2M16234520-2633568 6045464814730497152 2.43 4890 -1.00  -377.06    13.04    13.83    12.16     1.371  1785  4.03  7.61    1.64 0 0
2M16234732-2622300 6045502580393775360 2.92 5075 -1.02  -541.36    13.91    14.61    13.09     1.152  1858  1.52   nan    1.08 0 1
2M16234764-2631042 6045465506234520192 2.57 4920 -0.98  -451.55    12.99    13.74    12.14     1.536  1866  1.88 10.66    0.87 0 0
2M16234788-2629482 6045466360918967424 2.61 4943 -0.98  -375.98    13.09    13.83    12.24     1.398  1917  1.76   nan    1.08 0 0
2M16235015-2632194 6045465231356507520 2.59 4919 -0.95  -427.66    12.94    13.71    12.08     1.536  1577  5.80   nan    0.91 0 0
2M16235232-2624350 6045490382686606208 3.04 5124 -1.00  -517.18    14.19    14.85    13.39     1.234  1937  2.27   nan    1.06 0 1
2M16235570-2639006 6045460524072098816 3.03 5112 -1.01  -452.01    14.27    14.98    13.44     1.371  1943  2.33   nan    1.01 0 1
2M16235611-2631306 6045465368795452928 3.10 5193 -0.96  -524.16    14.28    14.96    13.46     1.316  1949  1.68   nan    1.05 0 1
